Predicted,Actual
2.8636000000000004,2.734
1.0878999999999999,1.131
1.7038,1.622
1.6919999999999997,1.692
3.6689999999999996,3.852
2.3824,2.44
3.1677000000000004,2.751
1.2791000000000001,0.525
2.1451000000000002,2.075
2.1817,2.225
2.1214,2.16
1.503,1.519
3.343200000000001,3.309
1.4629,1.425
1.5765,1.506
0.43289999999999995,0.415
1.6463,1.683
1.5241,1.375
2.0881000000000003,2.157
2.7932999999999995,2.215
1.1431,1.134
0.6664,0.67
1.7626000000000002,1.386
3.9126,4.677
2.3478000000000003,2.268
4.324800999999999,4.5
1.0673,1.036
1.5652,1.504
1.5797999999999999,1.571
2.5488000000000004,2.227
0.945,0.87
2.655,2.705
4.4902,4.553
3.572200000000001,3.667
2.7346,2.735
1.7808999999999997,1.785
2.6536,2.996
0.9845999999999998,0.954
0.8333000000000002,0.804
2.1540999999999992,2.098
1.3228,1.292
3.0766,3.194
2.1205999999999996,2.159
1.8352,1.833
2.7343000000000006,2.725
2.9270000000000005,2.672
1.7855,1.853
1.9931000000000005,2.028
0.8622,0.883
1.1221,1.24
2.3869,2.27
2.7882999999999996,2.554
4.8879090000000005,5.00001
2.5858999999999996,2.619
1.4637000000000002,1.598
1.5988999999999998,1.889
4.222099999999999,4.144
1.0640999999999998,1.052
3.5702000000000007,3.222
1.2678,1.208
1.6190000000000002,1.619
1.0141,1.079
1.5226009999999999,0.644
2.5283999999999995,2.647
0.48699999999999993,0.417
2.3097,2.168
3.1874999999999996,3.261
0.7093,0.621
1.2176000000000002,1.274
0.8777000000000001,0.992
1.5274999999999999,1.392
1.5444,1.656
0.8780999999999999,0.675
1.2479,1.303
1.5188,1.523
1.0437,0.875
2.2974,2.313
3.353,3.408
1.8801999999999999,1.847
0.9885000000000002,0.833
1.9698,1.577
4.088399999999999,4.7
1.2488,1.167
1.6816,1.498
1.4911999999999996,1.44
2.5805999999999996,2.479
0.9834999999999999,0.965
4.29,4.276
2.0667999999999997,1.916
1.2315000000000003,1.207
1.7602999999999998,1.665
1.7406,1.905
2.3307,2.448
3.5054010000000004,3.457
1.2574999999999998,1.03
4.540707,5.00001
1.1923,1.067
1.9731,1.99
1.1985,1.136
1.3531,1.271
0.8916999999999999,0.895
4.649207000000001,5.00001
2.9649,3.329
1.0184000000000002,1.04
0.9722999999999999,1.031
0.9085999999999999,0.857
4.955308999999993,5.00001
1.9512999999999998,2.0
1.9138000000000002,2.25
2.307,2.481
2.5709,3.25
2.5929,2.661
5.000010000000001,5.00001
2.2671,2.56
2.8242000000000003,2.849
1.1484,1.167
0.8164,0.859
1.4436000000000002,1.406
0.8558,0.828
1.2657000000000003,1.306
3.2862,3.734
2.3888,2.208
2.0752999999999995,2.276
2.6079999999999997,1.717
4.3942,4.885
1.3818000000000001,1.438
0.581,0.58
2.0431,2.023
4.8521090000000004,5.00001
1.5238,1.661
2.7414,2.935
0.734,0.728
2.5331999999999995,2.799
4.856707,5.00001
2.4722,2.614
1.6545999999999998,1.709
1.7688,1.716
1.9145999999999996,1.918
2.6389000000000005,2.705
1.7757000000000005,1.614
1.6466999999999998,1.652
2.7688999999999995,3.255
3.7059009999999994,3.599
0.9423,0.974
1.6143,1.199
2.3145999999999995,2.365
0.9603999999999999,0.942
2.966400000000001,2.609
2.2519,2.199
2.2533,1.915
2.4540999999999995,2.333
1.9495999999999998,2.281
1.4846,1.551
0.9459,0.92
1.3873000000000002,1.316
2.750001,2.25
1.7131,1.46
2.4170999999999996,2.074
1.5817,2.048
0.8130000000000001,0.878
1.5323,1.563
1.6722000000000001,1.486
0.6682999999999999,0.6
2.1094,1.994
1.5197999999999996,1.44
2.1399999999999997,1.884
2.0254000000000003,2.341
2.1912999999999996,1.811
2.9927999999999995,2.952
2.1564,2.1
2.2092,2.375
1.3258999999999999,1.209
5.000009999999992,5.00001
3.3197999999999994,3.493
1.2624000000000002,1.22
2.3420999999999994,2.743
3.5753010000000005,3.417
2.9944,3.216
2.0317000000000007,1.798
2.364,2.5
1.4587,1.625
2.7784,2.595
0.9664999999999999,0.981
3.3436999999999997,3.722
3.2740009999999997,2.654
2.9816,2.849
1.6854,2.083
1.4496999999999998,1.45
1.8514000000000004,1.734
2.3063,2.126
1.5574999999999997,1.469
1.7806000000000002,1.835
3.1432,3.152
0.7607,0.7
2.5494,2.694
1.1721,1.184
2.621,2.339
1.5829000000000002,1.625
0.7809000000000001,0.56
0.9910000000000002,0.913
1.0787,0.994
1.8415999999999997,1.774
1.8536000000000001,1.821
0.7322000000000001,0.66
0.6258000000000001,0.62
3.2527009999999996,2.615
2.5965000000000003,2.915
0.915,0.961
4.291005,5.00001
2.2263,1.786
0.9133999999999999,0.943
2.7001,2.759
2.1152,2.489
1.7968999999999997,1.865
2.4846999999999997,2.65
1.45,1.394
1.7934000000000005,1.713
1.8984,1.839
1.7456,1.439
1.5835,1.671
3.3499000000000003,3.312
1.3932000000000002,1.368
2.6429,2.751
2.748600000000001,2.365
3.5656999999999996,3.663
3.0821,3.114
0.7679999999999999,0.813
2.2658000000000005,2.303
3.4295999999999998,3.401
1.6290999999999998,1.484
3.5031,3.0
3.3439,3.743
0.6442000000000001,0.623
2.961900000000001,3.181
3.8116010000000005,3.616
2.7507,2.587
1.7212,1.66
2.9527999999999994,2.79
4.623801,4.646
3.702301,3.866
3.5466,3.505
1.6777000000000002,1.683
0.5475,0.552
2.5725000000000002,2.625
2.5492000000000004,1.903
3.4089,3.308
2.4314,2.527
1.5259,1.547
0.5989000000000001,0.605
1.0715999999999999,1.125
1.9324999999999999,1.921
2.0390999999999995,2.017
1.1178,1.093
0.6906000000000001,0.7
1.6056000000000001,1.606
4.243901,4.345
1.5880999999999996,1.642
0.8109,0.83
1.5390000000000001,1.497
2.0005,1.89
0.5948,0.552
2.3906,2.25
3.1519000000000004,4.429
2.5063000000000004,2.5
1.3643999999999998,1.437
5.000009999999994,5.00001
2.6880999999999995,2.659
0.9988999999999999,0.8
3.7857,4.276
2.1349,2.09
5.000009999999993,5.00001
1.5503000000000005,1.464
1.1019,1.106
0.8571,0.927
1.9732999999999996,2.049
1.3145000000000002,1.493
1.3820000000000001,1.445
3.0622,2.875
2.1979,2.188
1.7517,1.796
3.4585,3.449
2.6064,2.65
1.814,1.811
1.2315,1.141
2.2679,2.156
1.8033000000000001,1.605
1.058,1.031
1.6088,1.618
1.0181,1.012
1.5525000000000002,1.646
0.6059,0.58
4.047,4.167
1.4105000000000003,1.419
1.365,1.446
2.1062,2.444
0.5632000000000001,0.554
1.4701,1.452
2.9784009999999994,2.952
1.2443000000000002,1.391
2.3121,2.374
0.7495,0.633
0.5368,0.56
1.4131,1.426
4.516800999999999,4.833
3.891301,3.5
3.4689000000000005,3.615
1.5795,1.561
0.7995999999999999,0.69
1.7002000000000002,2.063
1.8939000000000004,2.003
2.5698,2.438
2.7822000000000005,2.821
2.6654999999999998,2.799
1.1692,0.675
2.7664999999999997,2.715
2.1769000000000003,2.18
1.08,1.08
3.5265999999999997,3.736
1.6955000000000002,1.813
2.0797999999999996,1.402
2.1432999999999995,2.125
4.398701000000001,4.429
1.6877,1.639
3.5873,3.808
1.8214999999999997,1.831
4.6091999999999995,4.9
4.229702,4.364
1.5586000000000002,1.544
2.6578999999999997,2.653
2.9875,3.333
2.5035999999999996,3.523
3.363601,3.257
1.9362,2.081
2.898201,2.649
1.1478999999999997,0.969
1.3474000000000004,1.361
1.5364,1.537
0.8116,0.759
1.9489,1.565
1.7604999999999997,1.821
0.5824,0.575
1.8647000000000002,1.848
0.6424000000000001,0.615
1.0413999999999999,0.987
2.0118,1.993
1.5297999999999998,1.581
1.0070000000000001,0.885
1.5304,1.602
2.1552,2.125
0.6074999999999999,0.632
0.5844,0.532
0.7509000000000002,0.698
0.9827,0.988
0.9998999999999999,1.007
0.5222,0.524
0.7157999999999999,0.725
1.4114000000000002,1.355
1.7675,1.893
2.7108999999999996,2.5
4.359000000000001,4.359
2.8195000000000006,3.24
1.9947,2.125
0.7574000000000002,0.714
0.7192000000000001,0.708
2.3647,2.324
1.5847,1.59
1.6965,1.712
0.7936000000000002,0.775
1.4124999999999996,1.546
1.9245999999999999,1.844
1.8562999999999998,2.033
1.1771,1.154
2.472,2.274
0.7008000000000001,0.575
1.1717,1.131
1.8968999999999998,1.876
0.9621000000000002,0.887
0.6377,0.686
0.7743,0.59
0.9545999999999999,0.929
1.6525000000000003,1.362
0.9695000000000003,0.958
3.309,3.35
4.930209,5.00001
1.1101,1.111
1.4733,1.125
1.0917000000000001,1.105
4.834008,5.00001
3.2448,3.413
2.832003833333333,1.339
4.277602,4.324
5.0000100000000005,5.00001
3.016101,2.583
1.7734,1.899
5.000009999999993,5.00001
0.5036,0.45
2.2085,2.227
4.175500000000001,4.283
5.000009999999992,5.00001
1.6217000000000001,1.713
2.1281000000000003,2.326
2.8958,2.535
1.8172000000000001,1.832
1.4990999999999999,1.488
1.4292,1.5
1.0337999999999998,1.011
4.068506000000001,5.00001
1.0515999999999999,1.1
0.5586,0.55
0.9944999999999998,0.986
2.2031,2.355
1.8474999999999997,1.876
0.6151,0.611
1.7625,1.9
2.0005,2.0
0.9633000000000003,0.919
1.1012000000000002,1.057
2.646,2.738
1.5527,1.558
3.7141000000000006,3.521
4.464408000000001,5.00001
1.8767,1.871
5.0000094736440035,5.00001
2.5254000000000003,2.478
1.7481000000000002,1.76
2.1438,2.231
0.48919999999999997,0.488
2.7348,2.86
2.4204000000000003,2.475
1.3902,1.417
2.0856000000000003,2.083
0.7480000000000001,0.735
1.7692999999999999,1.724
2.0922,1.811
1.4507,1.439
1.0142,1.057
4.3271,4.419
1.4969000000000001,1.335
1.4788,1.385
1.3398999999999999,1.179
1.7915999999999996,1.658
1.5394999999999999,1.313
1.0745,0.833
1.1808,1.293
2.4182,2.414
3.6464020000000006,3.5
0.8713000000000001,0.691
1.107,1.109
2.1359000000000004,2.056
1.5231,1.468
1.5830000000000002,1.489
1.1538,1.036
2.9004999999999996,2.875
1.5966000000000002,1.582
2.4677999999999995,2.659
0.9791000000000001,0.875
0.9668000000000001,1.051
0.9877,1.038
4.2700059999999995,5.00001
1.5298000000000003,1.46
0.7546000000000002,0.66
0.5827,0.59
0.46480000000000005,0.445
0.7291,0.55
2.7138000000000004,2.917
1.3424999999999998,1.344
1.1042,0.945
4.979509000000002,5.00001
2.3983999999999996,2.5
1.7166000000000001,1.654
2.1759999999999997,2.156
2.1634,1.967
2.3011000000000004,2.331
1.4251999999999998,1.234
2.3467,2.25
1.6195,1.902
2.1531,2.154
0.9763999999999999,1.01
4.0607,4.171
2.7063,3.054
0.6605000000000001,0.65
1.1658000000000002,1.268
1.6442999999999999,1.625
3.2462999999999993,3.424
0.7602,0.707
1.8112,1.063
2.4489,2.736
0.6219,0.623
1.3773,1.176
0.4758000000000001,0.446
1.3589000000000002,1.275
0.7886,0.591
3.644101833333333,3.063
0.817,0.883
2.0856,2.15
2.6109999999999998,2.545
4.506706400000001,5.00001
1.5483,1.563
4.530101999999999,4.613
1.1836,1.034
0.5675,0.578
3.9164000000000003,3.905
0.7954000000000001,0.756
2.1298000000000004,2.107
0.861,0.909
2.4896,2.331
2.8356000000000003,3.67
0.7646999999999999,0.684
1.4389999999999998,1.337
3.1682,3.149
2.5120999999999998,2.505
2.0548,1.984
1.9357,1.918
0.7289999999999999,0.736
3.4637000000000002,3.625
5.000009999999993,5.00001
3.3583,3.285
3.3919000000000006,3.487
1.7810000000000001,1.612
3.9764999999999993,4.33
1.0634,0.972
0.6880999999999999,0.654
3.6588009999999995,3.226
3.6947999999999994,4.093
2.292700000000001,2.37
2.8574,2.845
3.5202,3.864
0.4065,0.344
2.5545999999999998,2.026
1.1759,1.211
3.3059000000000003,3.024
0.5527999999999998,0.518
3.1903,3.184
2.6466009999999995,2.403
2.8446000000000002,2.803
0.9853999999999999,0.96
1.6745,1.441
1.5282999999999995,1.194
1.7505,1.322
2.2817000000000003,2.399
0.7026999999999999,0.698
4.678107999999999,5.00001
1.3213000000000001,1.32
5.000009999999992,5.00001
1.919,1.977
2.2487,2.211
1.7431,1.593
3.7064010000000005,3.539
4.410000875,4.325
2.096,1.425
2.5117,2.45
1.8537,2.068
2.5116009999999998,1.75
1.1728,1.111
1.7814,1.772
2.3286,2.313
2.1319,2.209
3.1001000000000007,3.115
4.653507000000001,5.00001
2.2684999999999995,2.348
2.0721999999999996,1.982
1.4521,1.513
2.4013999999999998,2.539
1.5741,1.461
1.0972000000000002,1.108
2.2351,1.556
1.1637000000000002,1.165
3.718000000000001,3.718
1.4291,1.422
1.1542999999999999,1.125
2.3273,2.167
1.1661,1.125
2.0109000000000004,1.841
3.0971999999999995,3.121
4.280101,4.286
1.2165999999999997,1.13
1.2597999999999998,1.356
0.8373999999999999,0.763
2.8125000000000004,3.236
1.5430000000000001,1.515
1.0689,0.813
1.764,1.705
1.6023999999999998,1.613
4.019299999999999,4.225
1.339,1.244
2.3333,2.439
2.0163,2.028
3.9631999999999996,4.107
1.21,1.234
2.4303,2.576
1.2171999999999998,1.433
2.7417000000000007,2.803
0.8553000000000001,0.736
2.4252000000000002,2.568
2.505201000000001,2.048
1.5957,1.779
1.6601,1.631
0.9549999999999998,0.967
0.8991,0.776
1.0028000000000001,0.989
1.1315000000000002,1.262
3.5695010000000003,3.417
1.7770000000000004,1.81
1.4255999999999998,1.488
1.6375,1.0
0.9993000000000001,0.938
0.884,0.843
1.6812999999999998,1.875
5.000009999999992,5.00001
2.9211,2.947
2.8259999999999996,2.941
1.2142,0.985
1.7757999999999998,1.828
1.1061,1.083
0.6672,0.771
2.3960000000000004,2.503
1.69,1.708
2.335,2.25
0.9551999999999999,0.938
2.1113999999999997,2.269
1.2202,1.362
1.1963,1.264
1.6039,2.431
1.2965,1.423
1.2604000000000002,1.204
2.3437000000000006,2.298
1.4440000000000004,1.403
3.5135000000000005,3.306
3.8253010000000005,3.862
1.3582999999999998,1.388
2.535001,2.312
2.805,3.5
2.9262000000000006,3.149
1.3979000000000001,1.75
2.066,2.107
2.3099999999999996,2.179
2.3397,1.938
0.7125000000000001,0.623
3.800002,3.5
1.4673000000000003,1.345
3.5198,3.848
1.1065,1.088
1.3777,1.546
1.3512000000000002,1.542
1.0848,1.018
1.3770000000000002,1.333
2.0100000000000007,2.088
2.753499999999999,2.763
2.7750999999999997,2.772
3.4562999999999997,3.56
0.7531999999999999,0.733
2.7493000000000003,2.832
1.1939999999999997,1.265
1.1457000000000002,1.188
2.3286000000000002,2.314
1.4625,1.351
1.7504000000000002,1.641
1.5307,1.319
1.9170000000000003,1.917
2.8226,2.856
1.9388999999999998,1.991
0.5642,0.543
2.1184,2.128
2.3415,2.487
1.6686,1.599
1.5493,1.571
2.0374,1.875
0.7088000000000001,0.647
2.0271999999999997,2.192
0.7524000000000001,0.645
1.2049999999999996,1.19
3.7838000000000007,4.224
1.6839999999999997,1.597
0.9755999999999997,0.818
3.1621999999999995,3.208
0.9625999999999999,0.923
4.5143080000000015,5.00001
0.9879999999999999,0.908
1.9232,1.709
1.8128,1.79
1.529,1.593
3.7721010000000006,3.478
2.2249999999999996,2.256
1.2453999999999998,1.308
1.6364999999999998,1.896
2.1504,1.964
1.73,1.976
4.423706,5.00001
2.1925999999999997,2.34
1.5216999999999998,1.52
1.428,1.577
1.1389,1.232
1.0610000000000002,1.125
2.8789,3.252
1.7745000000000002,1.772
1.7048999999999999,1.62
2.2091000000000003,2.178
1.4982000000000002,1.422
0.9148,0.858
4.650906999999999,5.00001
4.247900000000001,4.974
1.6020999999999996,1.897
3.2536,3.408
1.5106,1.644
0.8872,0.864
1.0555,0.989
4.778601,4.933
2.2106000000000003,2.218
0.6829000000000001,0.678
0.9733,0.944
2.9134000000000007,3.1
2.4372,2.21
2.7603,3.186
2.085,2.133
1.8549000000000007,1.931
1.7248999999999999,1.25
1.5756000000000001,1.506
1.8835000000000002,1.901
0.7398,0.722
4.550806,5.00001
2.8433000000000006,2.867
1.8129000000000002,1.922
2.1489000000000003,2.321
1.4344,1.667
1.4290999999999998,1.375
2.3334,2.539
0.9071999999999999,0.93
1.5946000000000002,1.595
2.1574,2.126
4.575804,4.293
1.6995,1.594
3.3713000000000006,3.382
1.1646,1.109
2.0456999999999996,2.7
0.9376,0.954
0.6843,0.7
1.0413999999999999,1.158
1.3635,1.125
0.5027,0.523
2.7404,2.75
4.939108999999997,5.00001
2.4259,2.413
4.595503,4.565
1.5809,1.401
2.6708,2.238
1.1078,0.945
0.8029,0.675
1.1947,1.258
3.6444,3.75
1.8082,1.375
3.1114999999999995,3.04
1.0776,1.189
0.9091000000000001,0.694
4.908307440947941,5.00001
1.1343999999999999,1.107
3.905001,4.125
3.3407009999999993,2.929
4.372999999999999,4.373
2.6477999999999997,2.909
2.0777,2.308
3.349002,2.841
3.7245,3.56
1.0677,0.973
3.5021999999999998,3.759
1.1757000000000002,1.021
1.4429000000000003,1.349
0.8382,0.814
2.8282,3.0
1.5680999999999998,1.581
2.0525,2.03
0.7712000000000001,0.798
4.6057060000000005,5.00001
2.6641000000000004,2.701
0.8320000000000001,0.835
1.6150000000000002,1.614
3.3187000000000006,3.599
0.9388,0.997
4.747608000000001,5.00001
0.5919,0.632
2.0046000000000004,2.059
1.2692999999999999,1.097
2.1891000000000003,2.158
0.7705,0.71
1.1987000000000003,1.201
2.7706000000000004,3.542
5.000010000000001,5.00001
3.0926,2.872
0.6154,0.592
1.5436,1.546
1.7745000000000002,1.772
0.5283,0.513
1.0237000000000003,0.986
1.3162999999999998,1.45
2.9121999999999995,3.368
1.3195999999999999,1.065
3.2122,3.406
0.6389000000000001,0.644
4.613106657142856,5.00001
0.6777000000000001,0.652
1.0398,1.115
2.8756999999999997,2.621
1.7388000000000001,1.617
2.3593,2.5
3.8037,4.21
3.189101,3.206
1.3788,1.333
0.8497999999999999,0.856
2.8126999999999995,3.034
2.0546999999999995,1.993
3.6473,3.507
3.1026,3.086
3.857,4.043
0.548496,0.14999
4.2545,4.5
2.0025000000000004,1.722
1.1190000000000002,1.22
2.2286999999999995,2.101
1.301,1.325
2.0258000000000003,1.917
0.5730000000000001,0.551
2.5827,2.773
1.8862999999999999,1.735
0.8321,0.864
2.6348000000000003,2.658
2.6330999999999998,2.092
2.2487000000000004,2.045
3.9197050000000004,5.00001
0.6636,0.659
3.3382999999999994,2.731
0.9673000000000002,0.931
2.2448,2.491
1.417,1.417
2.0896999999999997,1.913
1.5125999999999997,1.629
2.5879,2.633
2.4395,2.199
3.9306010000000002,3.818
3.446,3.815
1.6725999999999999,1.708
0.5216000000000001,0.451
1.1696,1.16
1.5958999999999999,1.641
1.5683,1.623
3.796502000000001,4.045
0.8719999999999999,1.014
2.9161,2.979
3.4501,3.734
1.7294,1.833
1.6620000000000004,1.515
1.8056,0.957
2.7495999999999996,2.909
1.4822,1.543
1.9595000000000007,2.056
2.2376000000000005,2.356
2.3328999999999995,2.357
0.9849,0.955
2.1687000000000003,2.25
1.6269000000000002,1.621
1.7899999999999998,1.722
1.2826,1.308
1.0181999999999998,1.136
3.0984999999999996,3.328
1.5095,1.438
2.4642,2.488
1.443,1.413
0.9824999999999997,0.972
2.5006,2.665
1.5924999999999998,1.545
3.621,3.409
1.3007000000000002,1.346
5.000010000000001,5.00001
4.753007,5.00001
1.6303999999999998,1.661
0.9724999999999999,0.949
1.8210000000000002,1.821
0.4974,0.496
3.264699999999999,3.333
1.2575999999999996,1.148
2.2380000000000004,2.458
2.1260999999999997,2.4
1.2655,1.214
3.0364,2.75
1.1750000000000003,1.175
3.9817039999999992,5.00001
2.7519000000000005,2.696
2.9993999999999996,3.325
1.3598000000000001,1.32
1.1872000000000003,0.958
0.6193000000000001,0.631
2.2039999999999997,2.021
1.1537000000000002,1.163
4.322202,4.526
1.0140999999999998,1.125
0.9265000000000001,0.84
1.825,1.725
1.8014,1.736
1.2383,1.219
3.7095000000000007,3.878
2.4931,2.375
0.8524,0.81
1.6552,1.667
1.5539999999999998,1.616
1.6375009999999999,1.144
1.9835,2.309
1.6197,1.472
1.8127,1.522
3.3897,3.395
1.3285000000000002,1.332
2.0354,1.689
2.4147,2.421
5.000009999999993,5.00001
3.55,3.5
0.7078,0.633
1.7751000000000001,1.619
1.6027999999999998,1.633
0.9583999999999999,0.857
1.7567000000000004,1.713
2.5820999999999996,2.537
0.6761000000000001,0.66
3.9116,3.953
3.1400999999999994,3.147
0.9167,1.0
1.3250999999999997,1.13
1.5335,1.459
1.8186,1.813
1.4407,2.25
1.8152000000000001,1.841
1.2682,1.25
4.913708000000001,5.00001
0.48439999999999994,0.427
2.6734999999999998,2.75
2.4507,2.389
0.7922999999999999,0.648
4.014302,3.883
2.8621000000000008,2.882
0.5342,0.519
0.715,0.715
3.2842000000000007,3.306
2.467501999999999,1.601
3.7603,3.662
0.9823000000000001,0.903
2.1296,1.577
3.2034000000000007,2.943
3.9777009999999997,3.925
0.9628,0.899
1.7497,1.718
1.4215000000000004,1.855
1.6459,1.644
1.9317999999999995,1.88
2.2795,2.125
1.4705000000000001,1.464
1.5651000000000002,1.625
1.0177999999999998,0.6
3.8650009999999995,3.8
1.9593000000000003,1.846
2.2984,2.578
1.5367,1.542
0.982,0.875
0.8540999999999999,0.958
1.7997999999999998,1.604
4.886208999999998,5.00001
1.8165999999999998,1.76
1.3994000000000002,1.397
1.2155,1.164
1.6913,1.764
3.9313019999999996,3.821
1.7125000000000004,1.768
3.6162,3.491
2.9164999999999996,2.691
1.7395999999999998,1.851
1.2358,1.107
2.6886,2.719
3.2687999999999997,3.307
1.5538,1.381
0.6599,0.593
1.3540000000000003,1.364
3.1627999999999994,3.336
2.1311999999999998,1.868
1.1469999999999998,1.133
4.721904,4.676
1.6296,1.701
0.8952,0.594
2.5754999999999995,2.647
1.9234000000000002,1.917
0.8812000000000001,0.935
1.5379,1.525
1.9703,2.099
2.2711999999999994,2.319
2.8078999999999996,3.191
2.5371,2.609
2.2739000000000003,2.506
2.9803010000000003,2.594
1.1534,1.202
1.6587,1.279
1.8256000000000003,1.867
3.0065009999999996,2.63
1.3004000000000002,1.563
3.257,3.195
1.2039,1.041
1.3192000000000002,1.172
2.4492000000000003,2.356
4.951309,5.00001
1.8867,1.986
1.7087999999999997,1.85
2.8321000000000005,2.879
2.4727000000000006,2.489
0.9747,0.854
1.5626000000000002,1.774
3.184501,3.125
4.977209,5.00001
0.7225,0.677
1.7129000000000005,1.704
1.7390999999999999,2.05
2.5144000000000006,2.684
2.0749000000000004,2.19
1.4188999999999998,1.331
2.5026,2.852
2.6756,2.615
2.568,2.458
1.7266,1.674
2.7554999999999996,2.964
0.6263,0.602
2.5275999999999996,2.723
1.4495999999999998,1.472
0.8951999999999998,0.93
2.4084,2.73
1.9412999999999996,1.923
0.9437999999999999,0.924
3.4718000000000004,3.337
1.1187999999999998,1.068
0.5797000000000001,0.517
0.8455,0.888
3.3937000000000004,3.527
1.518,1.16
3.9725,4.409
2.0314,2.147
2.1479,2.182
1.3898,1.542
0.9591,0.995
5.000009999999992,5.00001
1.0802,1.327
2.5770999999999997,2.816
0.49349999999999994,0.494
1.5602,1.601
0.7656000000000001,0.686
1.0292,0.979
1.7212,1.787
1.7180999999999997,1.529
2.5599000000000003,2.405
2.0178000000000003,2.088
2.0598,2.143
2.3000999999999996,2.264
0.7795000000000001,0.719
1.5236999999999998,1.712
1.9210999999999998,1.911
2.209401,1.866
0.6464000000000001,0.702
0.6182000000000001,0.567
0.9349000000000001,0.881
0.5932999999999999,0.58
3.5086999999999997,4.107
1.2020999999999997,1.351
2.4313000000000002,2.625
2.9472,3.5
3.849199999999999,3.76
1.2309999999999999,1.213
2.7527999999999997,2.837
0.9855999999999998,1.047
1.3002,1.531
2.1491999999999996,2.351
1.6705999999999996,1.668
3.0896999999999997,4.896
2.485501,2.347
1.1846999999999999,1.236
1.9705000000000001,1.977
2.0929,1.694
0.7868999999999999,0.796
1.2585,1.375
2.9532,3.13
0.9299,0.882
1.8655000000000002,1.795
1.6768,1.542
1.5937,1.563
0.8797,0.912
0.7605,0.55
0.721,0.721
1.7655,1.77
0.6099,0.608
0.6353999999999999,0.576
1.5002,1.523
1.1740000000000002,1.185
1.0722999999999998,1.125
2.3137,2.421
1.2048999999999999,1.135
1.0433999999999999,0.786
1.9758,1.903
1.7835999999999999,1.904
1.8375,1.617
3.554,3.639
3.2839,2.938
4.926208,5.00001
1.2156999999999998,1.151
0.6992999999999999,0.702
4.927308857843137,5.00001
3.221501,3.05
4.455806,5.00001
4.003700000000001,4.246
1.2048,1.191
1.3456,1.266
0.8088000000000001,0.577
1.5072999999999999,1.232
0.7465000000000002,0.685
2.5928,2.209
1.623,1.676
1.4994,1.279
3.2242000000000006,3.5
0.7009,0.67
2.3447000000000005,2.361
3.4401999999999995,3.458
1.3492999999999997,1.434
1.7151,1.033
2.7139,2.512
3.3884999999999996,4.068
1.3738,1.635
2.4171,2.75
1.5700999999999998,1.597
4.237799999999999,4.208
1.9453,1.911
3.5804010000000006,3.425
1.5415,1.561
0.9787999999999999,0.783
1.612501,0.75
0.6541,0.705
1.8893,1.871
2.4936000000000003,2.559
3.5442009999999997,3.136
2.3746,2.264
0.7482,0.779
2.1439999999999997,2.185
1.0792,1.167
1.1883,1.053
1.1808999999999998,1.17
1.0187999999999997,0.972
2.8580000000000005,2.812
5.000010000000001,5.00001
2.3031999999999995,2.31
1.0509,1.06
1.9179000000000002,1.99
1.1985000000000001,1.104
1.7689,1.6
0.9794,0.998
1.8107000000000002,1.417
0.9149,0.893
4.977707999999999,5.00001
2.2258000000000004,1.995
1.3501,1.21
1.9045999999999998,2.306
4.056201,4.147
3.931399999999999,4.135
3.470001,3.219
1.2265000000000001,1.176
1.2711999999999997,1.299
1.9243,1.924
3.2024999999999997,3.333
2.0278,2.688
1.0726,0.85
4.859909,5.00001
2.3451000000000004,2.236
0.9689,0.976
1.4365,1.471
1.5179000000000002,1.627
2.2403,2.183
1.0219,0.807
2.0506,2.055
2.0736000000000003,1.925
2.6374000000000004,2.957
0.6962999999999999,0.72
1.7053999999999998,1.917
2.8148999999999997,2.764
1.3642,1.375
1.7168000000000003,1.554
1.4626000000000001,1.438
1.4826000000000001,1.575
1.6997999999999998,1.577
2.8609999999999998,2.878
2.1934,2.207
3.0814010000000005,2.728
1.1905999999999999,0.686
2.8522999999999996,2.813
2.1964000000000006,2.24
2.9907,3.143
1.6364999999999998,1.581
0.9851000000000001,0.928
2.8088,2.82
2.1347,2.114
2.6500999999999997,2.72
0.9563999999999998,0.866
0.7851999999999999,0.568
4.5532010000000005,4.716
4.0121009999999995,3.801
2.3433,2.481
2.9675999999999996,3.156
3.470901,3.405
2.2565000000000004,2.353
2.515,2.387
1.3409,1.322
1.2234,1.135
0.9190999999999999,0.901
1.8911000000000002,1.955
2.4449999999999994,2.793
2.5001,3.0
3.2786,3.384
2.281999999999999,2.385
2.011,2.0
1.5192,1.204
0.9312999999999999,0.744
0.8855000000000002,0.932
2.1437000000000004,2.277
1.2099999999999997,1.162
1.6493000000000002,1.518
4.864108,5.00001
1.6404999999999998,1.708
3.7462000000000004,4.04
1.7056999999999998,1.703
1.7681999999999998,1.911
2.3465000000000007,2.277
1.6258999999999997,1.668
2.6302999999999996,2.813
3.8501009999999996,3.72
3.3981000000000003,3.643
2.0844000000000005,2.068
1.3485,1.237
0.7952999999999999,0.762
1.4579,1.406
0.9160999999999999,0.924
2.885901,2.355
3.4970999999999997,3.698
0.5529,0.555
2.0078,2.018
4.9409089999999996,5.00001
1.4377,1.375
0.7863000000000002,0.775
1.6197,1.639
2.8598,2.904
0.6258999999999999,0.619
1.0548999999999997,0.818
0.5706,0.329
2.4362,2.438
2.2477,2.193
3.4688000000000003,3.424
2.2442,1.656
1.7631999999999999,1.841
1.8788999999999998,1.926
